features,k,silhouette,homogeneity
error diameter est_apl,17,0.3160374027703263,0.33550300851576675
error diameter est_apl,18,0.31088287148970867,0.3351206189178297
error diameter est_apl,19,0.33069186470229317,0.3663650567672896
error diameter est_apl,20,0.3147099920663675,0.39283640029793354
error diameter transitivity,2,0.29773970490847435,0.02675243607576326
error diameter transitivity,3,0.2985793790050316,0.06496307188563599
error diameter transitivity,4,0.3290039523359915,0.06699744395890568
error diameter transitivity,5,0.31499641177666615,0.10547918529378955
error diameter transitivity,6,0.3267076175049699,0.14007271308412056
error diameter transitivity,7,0.3311964000587742,0.1493918252189952
error diameter transitivity,8,0.3272081789343847,0.1645708651217076
error diameter transitivity,9,0.31826103072019946,0.18482912375538307
error diameter transitivity,10,0.3257126935791188,0.21929655443603038
error diameter transitivity,11,0.3084684368919539,0.26664253822667655
error diameter transitivity,12,0.2996676439255601,0.2822187866601122
error diameter transitivity,13,0.29841665762543756,0.27353272209162466
error diameter transitivity,14,0.31926513455636857,0.26826746347416913
error diameter transitivity,15,0.31497976743846706,0.294167992722801
error diameter transitivity,16,0.3110853858738338,0.2963667881194452
error diameter transitivity,17,0.3173556237702479,0.34127000120582834
error diameter transitivity,18,0.3112881087104257,0.3438503293363966
error diameter transitivity,19,0.33184738823969845,0.35545918700856005
error diameter transitivity,20,0.34802079916630424,0.33562907864618075
error diameter density,2,0.38861955270056003,0.04089640533177237
error diameter density,3,0.32845700229601726,0.07214762419487925
error diameter density,4,0.3733671641465592,0.08381836672791367
error diameter density,5,0.35286407306438355,0.11836352182674323
error diameter density,6,0.36136780759868065,0.135667729463285
error diameter density,7,0.34545599703619034,0.14839006458624784
error diameter density,8,0.32984253129953833,0.17379433325420435
error diameter density,9,0.3392058894863121,0.19447972833974933
error diameter density,10,0.3523483148337303,0.19466642806842144
error diameter density,11,0.33776260518343654,0.24408272844831755
error diameter density,12,0.3589056242674443,0.21949991680035277
error diameter density,13,0.34521569294176646,0.2544598704742725
error diameter density,14,0.34977232822937104,0.26336583751825837
error diameter density,15,0.3496161836794594,0.2800052271616963
error diameter density,16,0.3613472246683935,0.29528394506722483
error diameter density,17,0.35331646326166805,0.3145102936664229
error diameter density,18,0.3477955083388057,0.34003049846305516
error diameter density,19,0.34787700902019625,0.36183461062231626
error diameter density,20,0.3558282828661211,0.37429375950848554
error est_apl transitivity,2,0.36026240428571316,0.03073193431667197
error est_apl transitivity,3,0.30419417119522746,0.06644113284082367
error est_apl transitivity,4,0.33096754575033344,0.06000141317624108
error est_apl transitivity,5,0.3114394160133687,0.11717157242730553
error est_apl transitivity,6,0.3395209883325716,0.13953420573879177
error est_apl transitivity,7,0.3452813646273667,0.16797052430583484
error est_apl transitivity,8,0.3363953221483428,0.18082781005794127
error est_apl transitivity,9,0.348553175040413,0.23290750926646625
error est_apl transitivity,10,0.3419317185946093,0.2432362355689239
error est_apl transitivity,11,0.35220900115588544,0.2531049574670718
error est_apl transitivity,12,0.34119032970778895,0.25468680826458706
error est_apl transitivity,13,0.3337906116215859,0.28803085346436785
error est_apl transitivity,14,0.3379868095632851,0.27931548540903833
error est_apl transitivity,15,0.34884047487416675,0.29023968697125574
error est_apl transitivity,16,0.34647296836577657,0.3007104296751091
error est_apl transitivity,17,0.3261961358354965,0.3333120268484477
error est_apl transitivity,18,0.32806396761633905,0.32195202643678444
error est_apl transitivity,19,0.32658037726211026,0.3560325223627785
error est_apl transitivity,20,0.33545842936641385,0.3642208422989104
error est_apl density,2,0.41843823006702435,0.028592988056541986
error est_apl density,3,0.31011776370706423,0.06025250474240559
error est_apl density,4,0.34945135976617,0.06742560380490967
error est_apl density,5,0.33558241982308634,0.1186771121762117
error est_apl density,6,0.34234782105107764,0.12505249759265116
error est_apl density,7,0.361362484017103,0.15393038791752542
error est_apl density,8,0.35694557296396573,0.16938930418576736
error est_apl density,9,0.39258996408208696,0.17271905207846175
error est_apl density,10,0.38895378535641933,0.21195072282792785
error est_apl density,11,0.4045071379641112,0.24363695686457282
error est_apl density,12,0.3978044549204172,0.2559287309641941
error est_apl density,13,0.36938958090894547,0.259162433080958
error est_apl density,14,0.38611759553815866,0.27026122733865343
error est_apl density,15,0.3772598651504647,0.31427464246276937
error est_apl density,16,0.364319820916396,0.2887568590688883
error est_apl density,17,0.3724740257600381,0.3046225629790354
error est_apl density,18,0.38204231675781813,0.3271463206544502
error est_apl density,19,0.37885689694005337,0.35221327112281103
error est_apl density,20,0.38473480066211224,0.37464340945797686
error transitivity density,2,0.5396660575714152,0.03413745127816513
error transitivity density,3,0.35545486380845376,0.03864394125522358
error transitivity density,4,0.3793209498368339,0.06212231043142239
error transitivity density,5,0.409603371256521,0.09846144718556214
error transitivity density,6,0.3765301644585906,0.12447719360184092
error transitivity density,7,0.3650733242978557,0.13566392209802633
error transitivity density,8,0.3863554182486023,0.16903202980803406
error transitivity density,9,0.3837381412666741,0.17210711543229268
error transitivity density,10,0.41351413358561545,0.18777170703801682
error transitivity density,11,0.38407962846105353,0.2404857408427758
error transitivity density,12,0.3883032630100802,0.24719360294703777
error transitivity density,13,0.38162540082326607,0.24320533866679153
error transitivity density,14,0.3852581194747623,0.25520685022377293
error transitivity density,15,0.39663602543009907,0.26977040770095306
error transitivity density,16,0.377414073638802,0.30205299478290293
error transitivity density,17,0.36585901958072253,0.27419301065836266
error transitivity density,18,0.3661212887643015,0.30626624176854994
error transitivity density,19,0.3658400710500331,0.3143691894599343
error transitivity density,20,0.37725833354454485,0.3268493481397014
diameter est_apl transitivity,2,0.334493630601127,0.037121778705976424
diameter est_apl transitivity,3,0.3899446627600589,0.057334971951640834
diameter est_apl transitivity,4,0.32392057213174136,0.13012459900317988
diameter est_apl transitivity,5,0.3227925837256428,0.14906259167957822
diameter est_apl transitivity,6,0.3329655619969525,0.17490283336401327
diameter est_apl transitivity,7,0.31853002608197944,0.1830441160426784
diameter est_apl transitivity,8,0.3285646910350471,0.2013309320556078
diameter est_apl transitivity,9,0.32032308851634916,0.22656502164469033
diameter est_apl transitivity,10,0.3223459032832062,0.26768982910485345
diameter est_apl transitivity,11,0.3191769014506389,0.270178260813021
diameter est_apl transitivity,12,0.32741526801848175,0.27774897011339694
diameter est_apl transitivity,13,0.33891071083731383,0.30367091387038364
diameter est_apl transitivity,14,0.3290531056558244,0.31251782932601846
diameter est_apl transitivity,15,0.3186519290134429,0.35618839067103863
diameter est_apl transitivity,16,0.3255483485822934,0.37771881148712677
diameter est_apl transitivity,17,0.3316955483098078,0.3663966247389793
diameter est_apl transitivity,18,0.3159452859635918,0.4040478524175408
diameter est_apl transitivity,19,0.31513086994033485,0.412362934196924
diameter est_apl transitivity,20,0.32327136237661697,0.39432900972318574
diameter est_apl density,2,0.37337756486066015,0.035308390125918535
diameter est_apl density,3,0.41979550504517055,0.05968652677208298
diameter est_apl density,4,0.36598715567243445,0.12415803912057656
diameter est_apl density,5,0.3819658373695236,0.1423934274247587
diameter est_apl density,6,0.32709794040125323,0.16459005378920796
diameter est_apl density,7,0.338468201792989,0.18509361637187655
diameter est_apl density,8,0.35592718583001615,0.2117680722108078
diameter est_apl density,9,0.3624836996099684,0.21859415805887508
diameter est_apl density,10,0.3611183595998636,0.23608790410911637
diameter est_apl density,11,0.3431245591482587,0.27963375345954833
diameter est_apl density,12,0.35706669495917287,0.27491240166222264
diameter est_apl density,13,0.356145420484098,0.3101230583179461
diameter est_apl density,14,0.35742381856167577,0.36100712061596757
diameter est_apl density,15,0.3515665137866735,0.3288360749300673
diameter est_apl density,16,0.36811459769599425,0.3370888487535323
diameter est_apl density,17,0.3419433480862582,0.34276816461006937
diameter est_apl density,18,0.372017125333807,0.3503155291173492
diameter est_apl density,19,0.3748975725999854,0.3608156948957673
diameter est_apl density,20,0.3658534188179926,0.3917022292064209
diameter transitivity density,2,0.5323488823632051,0.032485651883841615
diameter transitivity density,3,0.44334004236897573,0.06748657719049451
diameter transitivity density,4,0.4459605244544851,0.08058430233895039
diameter transitivity density,5,0.4471062860482719,0.11652446583737644
diameter transitivity density,6,0.40585525638866493,0.1509603253459924
diameter transitivity density,7,0.403173709439257,0.15677465663509565
diameter transitivity density,8,0.4012960489850876,0.16963908920895926
diameter transitivity density,9,0.4075627895375643,0.1786897730463045
diameter transitivity density,10,0.3971951329084548,0.1941511930444931
diameter transitivity density,11,0.4118534461690714,0.22239261503489433
diameter transitivity density,12,0.38398862801527656,0.26360188654353844
diameter transitivity density,13,0.38790732934075883,0.26889845654532474
diameter transitivity density,14,0.4045858174873114,0.3175891411510672
diameter transitivity density,15,0.404422209662774,0.31267888470574773
diameter transitivity density,16,0.4000783914250032,0.32794026394642506
diameter transitivity density,17,0.3841882938119855,0.3344760957872615
diameter transitivity density,18,0.38880775032770887,0.341496598248052
diameter transitivity density,19,0.37558354641171476,0.3470058976548472
diameter transitivity density,20,0.37633260477811,0.3630608223658729
est_apl transitivity density,2,0.5355675766201814,0.03413745127816513
est_apl transitivity density,3,0.4227427107284737,0.0727835372208987
est_apl transitivity density,4,0.4324946081375446,0.08705402701321892
est_apl transitivity density,5,0.4453115688324032,0.09459099849358266
est_apl transitivity density,6,0.42726922267436196,0.17495243121000578
est_apl transitivity density,7,0.3980000776390976,0.1739865286606229
est_apl transitivity density,8,0.43934574194981,0.20670178825975732
est_apl transitivity density,9,0.3920659032317373,0.22478400772271898
est_apl transitivity density,10,0.38562608462563064,0.239366083076095
est_apl transitivity density,11,0.382980337981891,0.24336652490418606
est_apl transitivity density,12,0.39557693517973674,0.2953877697064478
est_apl transitivity density,13,0.39237745714777444,0.2860036083672302
est_apl transitivity density,14,0.3706373389634361,0.28481845518490256
est_apl transitivity density,15,0.4064394967776279,0.293573254014319
est_apl transitivity density,16,0.38690177149224375,0.2959872998881785
est_apl transitivity density,17,0.38884896448585493,0.3095374661608571
est_apl transitivity density,18,0.38924468424696007,0.30696524024173333
est_apl transitivity density,19,0.3958088768448749,0.3317201837329093
est_apl transitivity density,20,0.38270457857121876,0.3454454711331282
coverage alpha error diameter,2,0.26224243904438455,0.03885424303562047
coverage alpha error diameter,3,0.31207576918106467,0.060419062011425335
coverage alpha error diameter,4,0.31030439279641625,0.07127656068599228
coverage alpha error diameter,5,0.2874061512920306,0.11026494474123294
coverage alpha error diameter,6,0.31464773652782624,0.1453512211509461
coverage alpha error diameter,7,0.29565956214466477,0.15764544591389887
coverage alpha error diameter,8,0.30729997979447543,0.18742164488589402
coverage alpha error diameter,9,0.2994149156133218,0.21215533406747056
coverage alpha error diameter,10,0.3132096241979519,0.2338071645041652
coverage alpha error diameter,11,0.3094992162132767,0.2604021786377843
coverage alpha error diameter,12,0.31349115349583206,0.2762256944189084
coverage alpha error diameter,13,0.33508042098293606,0.3005763968887257
coverage alpha error diameter,14,0.3107850385140107,0.3198153738448829
coverage alpha error diameter,15,0.3311700631936273,0.3169390797251462
coverage alpha error diameter,16,0.3225900545111026,0.3093952829195824
coverage alpha error diameter,17,0.3023542021352348,0.3383742618312321
coverage alpha error diameter,18,0.3062272600129239,0.32612083619006
coverage alpha error diameter,19,0.31938523846095757,0.34986465135338835
coverage alpha error diameter,20,0.30072078312229666,0.35771792029062516
coverage alpha error est_apl,2,0.5567257575397664,0.01912504875931478
coverage alpha error est_apl,3,0.3422869259043961,0.0660148240426457
coverage alpha error est_apl,4,0.34787904747086834,0.09513118121321511
coverage alpha error est_apl,5,0.2841380053232336,0.1466804648449193
coverage alpha error est_apl,6,0.26770384787101187,0.15801114749839432
coverage alpha error est_apl,7,0.2833644023602492,0.20492505935590685
coverage alpha error est_apl,8,0.27810417888868233,0.18420459329588199
coverage alpha error est_apl,9,0.27084872028747403,0.2098978574045311
coverage alpha error est_apl,10,0.2864909591824677,0.2147430148474232
coverage alpha error est_apl,11,0.26918928118245883,0.2574678188358811
coverage alpha error est_apl,12,0.26767384919008097,0.28468102354076735
coverage alpha error est_apl,13,0.3051830470154238,0.314455277334427
coverage alpha error est_apl,14,0.30505012206981247,0.37126138533157016
coverage alpha error est_apl,15,0.3013106366640594,0.3485694714798892
coverage alpha error est_apl,16,0.3240344270889676,0.35941581783539606
coverage alpha error est_apl,17,0.32115999191743505,0.36260721178078725
coverage alpha error est_apl,18,0.32968562216682307,0.3783655751856345
coverage alpha error est_apl,19,0.3258948514269009,0.3868105351974854
coverage alpha error est_apl,20,0.3141397097595136,0.41902140244438996
coverage alpha error transitivity,2,0.401415267802284,0.02902152646921223
coverage alpha error transitivity,3,0.28057833940252147,0.07734062148387835
coverage alpha error transitivity,4,0.2706752763683375,0.07067499971467178
coverage alpha error transitivity,5,0.29221909464505197,0.10461161820012492
coverage alpha error transitivity,6,0.29982660806936784,0.1409081571485785
coverage alpha error transitivity,7,0.3200804657101384,0.15124664319856998
coverage alpha error transitivity,8,0.3212690181055909,0.19421708342921268
coverage alpha error transitivity,9,0.31932858807330033,0.15622096409800312
coverage alpha error transitivity,10,0.3054660971416037,0.22723587209666296
coverage alpha error transitivity,11,0.29711008674485384,0.225428510315783
coverage alpha error transitivity,12,0.3033936402038497,0.2146295573903323
coverage alpha error transitivity,13,0.29521247055544225,0.2666364494527541
coverage alpha error transitivity,14,0.29759360059469236,0.2956462597848159
coverage alpha error transitivity,15,0.3013625452825619,0.29584968412838
coverage alpha error transitivity,16,0.3034249315932144,0.3143834869847312
coverage alpha error transitivity,17,0.30278733300826205,0.2958551018327452
coverage alpha error transitivity,18,0.30176127558891325,0.34411474827540806
coverage alpha error transitivity,19,0.30244540178545176,0.33889584740762396
coverage alpha error transitivity,20,0.3020504271260052,0.36169878812382183
coverage alpha error density,2,0.5644567063612896,0.01912504875931478
coverage alpha error density,3,0.3216382865095988,0.05189843628260924
coverage alpha error density,4,0.2680697437774106,0.09350752372585992
coverage alpha error density,5,0.2971248058523164,0.1033757664099634
coverage alpha error density,6,0.3203127068463067,0.10607032350230443
coverage alpha error density,7,0.30903422161778027,0.1497178469299195
coverage alpha error density,8,0.3323073145736074,0.16952137138353524
coverage alpha error density,9,0.33786292059446715,0.19740296503371366
coverage alpha error density,10,0.33350787215845,0.22379699884036844
coverage alpha error density,11,0.3207871850224949,0.2749757146596821
coverage alpha error density,12,0.34812290579906974,0.23606573263505476
coverage alpha error density,13,0.3331986343160818,0.24747793836445184
coverage alpha error density,14,0.32792659341942787,0.2905100740932018
coverage alpha error density,15,0.3203998974257171,0.33633286509013394
coverage alpha error density,16,0.33559759642024356,0.2887887099585604
coverage alpha error density,17,0.32537469963993076,0.32821543380124457
coverage alpha error density,18,0.33828171614534314,0.3350436414966647
coverage alpha error density,19,0.3380687778351683,0.36713571200751366
coverage alpha error density,20,0.32893676539779365,0.36551623392132787
coverage alpha diameter est_apl,2,0.34662514257559907,0.05700015757512254
coverage alpha diameter est_apl,3,0.3809040706067382,0.05720839616778003
coverage alpha diameter est_apl,4,0.3005702819481288,0.1116142627366991
coverage alpha diameter est_apl,5,0.33125225552983134,0.14689679251873838
coverage alpha diameter est_apl,6,0.3063849068890582,0.18361645825826026
coverage alpha diameter est_apl,7,0.3036872825095094,0.2074456456663363
coverage alpha diameter est_apl,8,0.27502613952178584,0.22028137237830803
coverage alpha diameter est_apl,9,0.27435916751151174,0.25311876030086444
coverage alpha diameter est_apl,10,0.27845441634683893,0.23106334410150806
coverage alpha diameter est_apl,11,0.29400962625093374,0.29661267540895514
coverage alpha diameter est_apl,12,0.3021790934642694,0.30006452452931737
coverage alpha diameter est_apl,13,0.2949814936251419,0.3233503598799496
coverage alpha diameter est_apl,14,0.2894872572077443,0.3504897292290971
coverage alpha diameter est_apl,15,0.2957765602090178,0.3667420687647905
coverage alpha diameter est_apl,16,0.29453192064648587,0.3773574899081721
coverage alpha diameter est_apl,17,0.28933431533786247,0.3987157651077436
coverage alpha diameter est_apl,18,0.2969712963709885,0.38204258784620915
coverage alpha diameter est_apl,19,0.2917425454307694,0.39581792639947555
coverage alpha diameter est_apl,20,0.3016082537241947,0.41120039319168
coverage alpha diameter transitivity,2,0.27805469873457317,0.047337159395522035
coverage alpha diameter transitivity,3,0.3262832479595801,0.06209111157789172
coverage alpha diameter transitivity,4,0.36938982369675805,0.09334892097425049
coverage alpha diameter transitivity,5,0.3198042230771399,0.09686048421257691
coverage alpha diameter transitivity,6,0.32553055232187494,0.11299588659419475
coverage alpha diameter transitivity,7,0.36466415524574214,0.1737557264019517
coverage alpha diameter transitivity,8,0.36122079164130566,0.1804489754061509
coverage alpha diameter transitivity,9,0.33688258066372834,0.22983049953228682
coverage alpha diameter transitivity,10,0.34944401736390274,0.23432169551635776
coverage alpha diameter transitivity,11,0.3633547944052266,0.24945460071395034
coverage alpha diameter transitivity,12,0.3741203868522897,0.27769776858128714
coverage alpha diameter transitivity,13,0.366966944121645,0.29424941563122736
coverage alpha diameter transitivity,14,0.3405556123810613,0.332765148146997
coverage alpha diameter transitivity,15,0.353988750681735,0.3427534005082977
coverage alpha diameter transitivity,16,0.33767840107960323,0.34861848843659093
coverage alpha diameter transitivity,17,0.33753323412637565,0.35881527085725845
coverage alpha diameter transitivity,18,0.3724923618450309,0.3611684066285931
coverage alpha diameter transitivity,19,0.3720479910582359,0.37997145599526955
coverage alpha diameter transitivity,20,0.33646672697931884,0.3903224136394518
coverage alpha diameter density,2,0.2959388883052993,0.05457340886805852
coverage alpha diameter density,3,0.33118182465024204,0.07443667511771003
coverage alpha diameter density,4,0.38891533404819545,0.0939397497072695
coverage alpha diameter density,5,0.38420617957269715,0.0904222039707777
coverage alpha diameter density,6,0.40447881095245075,0.10295315163394268
coverage alpha diameter density,7,0.34164218096703236,0.13822189328517148
coverage alpha diameter density,8,0.3263088766523474,0.22404116022069567
coverage alpha diameter density,9,0.3181468990018354,0.24343208708688543
coverage alpha diameter density,10,0.32264943041182564,0.2527360034969888
coverage alpha diameter density,11,0.3218189459781091,0.25690691258393633
coverage alpha diameter density,12,0.31379083431433297,0.2913623359008445
coverage alpha diameter density,13,0.322477951682483,0.2927798238970618
coverage alpha diameter density,14,0.31652097657091494,0.29744564173141513
coverage alpha diameter density,15,0.3223080820220299,0.33149376261979124
coverage alpha diameter density,16,0.3224386070088526,0.33041781540742143
coverage alpha diameter density,17,0.32272406124412506,0.34264212081027906
coverage alpha diameter density,18,0.32446381430044263,0.3848740302513761
coverage alpha diameter density,19,0.3365065542674287,0.3769381801159008
coverage alpha diameter density,20,0.34575012549436274,0.386056265842502
coverage alpha est_apl transitivity,2,0.2760180281532872,0.05896957089384698
coverage alpha est_apl transitivity,3,0.31704399216530105,0.07676925933158821
coverage alpha est_apl transitivity,4,0.3667873330158058,0.08170483540133733
coverage alpha est_apl transitivity,5,0.3126969343461786,0.14025278684146888
coverage alpha est_apl transitivity,6,0.31188437899882265,0.16971845762215426
coverage alpha est_apl transitivity,7,0.32076323560819725,0.17393986665515715
coverage alpha est_apl transitivity,8,0.32160668930868697,0.1965303427027525
coverage alpha est_apl transitivity,9,0.30179262388119316,0.23235144336507957
coverage alpha est_apl transitivity,10,0.3076853494606828,0.25804643589809356
coverage alpha est_apl transitivity,11,0.29780412473408424,0.28344347570799533
coverage alpha est_apl transitivity,12,0.30850546472642415,0.2905308721378814
coverage alpha est_apl transitivity,13,0.3121345025530555,0.3195780377897558
coverage alpha est_apl transitivity,14,0.309554732236727,0.3282550125481956
coverage alpha est_apl transitivity,15,0.30591039491011857,0.34745134203080663
coverage alpha est_apl transitivity,16,0.3086914518067432,0.3306052516873714
coverage alpha est_apl transitivity,17,0.32535147924400165,0.3549038138140715
coverage alpha est_apl transitivity,18,0.291821341606593,0.3881980040771155
coverage alpha est_apl transitivity,19,0.3115197943964242,0.4127556585963926
coverage alpha est_apl transitivity,20,0.3127395308550344,0.44123663628832804
coverage alpha est_apl density,2,0.5879773738213199,0.01912504875931478
coverage alpha est_apl density,3,0.3509591366968822,0.05943671746686704
coverage alpha est_apl density,4,0.38555408728505425,0.07688470527729344
coverage alpha est_apl density,5,0.3355323822176545,0.13735775282994042
coverage alpha est_apl density,6,0.34700951874722386,0.14922706405116293
coverage alpha est_apl density,7,0.3275622551861083,0.17006163801112206
coverage alpha est_apl density,8,0.30256843961391666,0.19025908107960696
coverage alpha est_apl density,9,0.31334166963646803,0.22902206271350098
coverage alpha est_apl density,10,0.31414509913316385,0.22378556659350682
coverage alpha est_apl density,11,0.3120031962887784,0.2503433766610291
coverage alpha est_apl density,12,0.29996087502501534,0.2599156428386483
coverage alpha est_apl density,13,0.30715514713498604,0.2632674308616534
coverage alpha est_apl density,14,0.3059145999929974,0.28671470863571125
coverage alpha est_apl density,15,0.3210155838795117,0.31511294723456856
coverage alpha est_apl density,16,0.3250780523789048,0.32305536610788504
coverage alpha est_apl density,17,0.32607816215565855,0.3625505781165931
coverage alpha est_apl density,18,0.32877446214189127,0.3993544560517483
coverage alpha est_apl density,19,0.3469636433169691,0.3567678147991794
coverage alpha est_apl density,20,0.3211113296785566,0.3863712005169809
coverage alpha transitivity density,2,0.537792747180594,0.02995437471599089
coverage alpha transitivity density,3,0.5194309006123422,0.04070310540223254
coverage alpha transitivity density,4,0.37405217064743007,0.0715296280270649
coverage alpha transitivity density,5,0.37772461222918813,0.09477182384808087
coverage alpha transitivity density,6,0.3921410094558353,0.10443072865701494
coverage alpha transitivity density,7,0.3477612817958466,0.13706361704822873
coverage alpha transitivity density,8,0.37861503886660214,0.16850053533443946
coverage alpha transitivity density,9,0.37822583875690063,0.17420900295109715
coverage alpha transitivity density,10,0.3818529865771797,0.18279289862374504
coverage alpha transitivity density,11,0.3656444633783047,0.2536224312524951
coverage alpha transitivity density,12,0.37691653612102227,0.2658621634428096
coverage alpha transitivity density,13,0.37630839195180743,0.29482028947876526
coverage alpha transitivity density,14,0.38641750425077886,0.31884443020482833
coverage alpha transitivity density,15,0.34730931567162643,0.3078801953326882
coverage alpha transitivity density,16,0.3589785475570265,0.3384733110570037
coverage alpha transitivity density,17,0.36368374519528324,0.3477519910833933
coverage alpha transitivity density,18,0.35906450671482765,0.3492061661540466
coverage alpha transitivity density,19,0.3358646064305165,0.3496004237249818
coverage alpha transitivity density,20,0.35372385490162067,0.35153889120265064
coverage error diameter est_apl,2,0.2984113804746665,0.03414358603730023
coverage error diameter est_apl,3,0.347392981975026,0.06881774668577244
coverage error diameter est_apl,4,0.3613487141271395,0.07915869127951297
coverage error diameter est_apl,5,0.30160366861290233,0.1343568674927637
coverage error diameter est_apl,6,0.29006494767539304,0.14740106820105509
coverage error diameter est_apl,7,0.2969201738142267,0.1566847441932754
coverage error diameter est_apl,8,0.2899921461945435,0.17862127195000754
coverage error diameter est_apl,9,0.27895134651161685,0.2019056956739411
coverage error diameter est_apl,10,0.28155006463545307,0.21233760610409622
coverage error diameter est_apl,11,0.2846245259788901,0.2311799622488659
coverage error diameter est_apl,12,0.28079127669500287,0.2710422011933877
coverage error diameter est_apl,13,0.28858425567947227,0.2931109265134157
coverage error diameter est_apl,14,0.2880460964011416,0.30993691430573994
coverage error diameter est_apl,15,0.2940397585835153,0.3149294455638547
coverage error diameter est_apl,16,0.2822766820470306,0.33081822199610295
coverage error diameter est_apl,17,0.28270850144177834,0.3552379631105137
coverage error diameter est_apl,18,0.2910993151369759,0.3492337995165004
coverage error diameter est_apl,19,0.2985106306473765,0.3486700075815215
coverage error diameter est_apl,20,0.29610403609201247,0.366196945429464
coverage error diameter transitivity,2,0.5343957190049543,0.01912504875931478
coverage error diameter transitivity,3,0.2921296808287142,0.04803377937090841
coverage error diameter transitivity,4,0.29741142908005314,0.07941846918383694
coverage error diameter transitivity,5,0.3287726748706514,0.08234552698649447
coverage error diameter transitivity,6,0.3183395390784777,0.1251342830470408
coverage error diameter transitivity,7,0.3137749003028961,0.16353887657168756
coverage error diameter transitivity,8,0.32798597944337843,0.1432649723579064
coverage error diameter transitivity,9,0.3193833956570838,0.1685644816245985
coverage error diameter transitivity,10,0.3094756607813411,0.18478368815568252
coverage error diameter transitivity,11,0.3054247482774908,0.19597306138600618
coverage error diameter transitivity,12,0.3178873015604975,0.23155225551117473
coverage error diameter transitivity,13,0.30954147488700295,0.24313201964860204
coverage error diameter transitivity,14,0.3120594395497783,0.2655085240530678
coverage error diameter transitivity,15,0.2841159232457724,0.2853351048176603
coverage error diameter transitivity,16,0.29398079649280545,0.29419960175219967
coverage error diameter transitivity,17,0.2988753259359558,0.2907574482585726
coverage error diameter transitivity,18,0.2894874461763688,0.33168783815223285
coverage error diameter transitivity,19,0.30919336293490407,0.33488858025433277
coverage error diameter transitivity,20,0.3146240039480857,0.34071830187632435
coverage error diameter density,2,0.34850939211046855,0.04089640533177237
coverage error diameter density,3,0.3588233448192636,0.049999243158013865
coverage error diameter density,4,0.31318332321132314,0.09199968503357872
coverage error diameter density,5,0.34950630050490117,0.10417095044742765
coverage error diameter density,6,0.3739879797645105,0.11650680686274803
coverage error diameter density,7,0.34870690671571436,0.13499006317530088
coverage error diameter density,8,0.3271890412388676,0.1658384078520217
coverage error diameter density,9,0.3378954313660178,0.19076670267689455
coverage error diameter density,10,0.3368039810614232,0.2050114435820401
coverage error diameter density,11,0.34018071708695985,0.21908643919464504
coverage error diameter density,12,0.33413479704455296,0.22061411229461306
coverage error diameter density,13,0.3297461487047669,0.27741543232098625
coverage error diameter density,14,0.3434626116865674,0.27729335163082275
coverage error diameter density,15,0.3375252938059351,0.27163488864997964
coverage error diameter density,16,0.3196251599516652,0.31862865316595146
coverage error diameter density,17,0.3539448432094944,0.31220116687195615
coverage error diameter density,18,0.32232302784437855,0.3225199440866375
coverage error diameter density,19,0.32218803302494436,0.3513873008167603
coverage error diameter density,20,0.34105319210026314,0.34883811891934713
coverage error est_apl transitivity,2,0.5734231871808007,0.01912504875931478
coverage error est_apl transitivity,3,0.26184687108927013,0.07678763232444993
coverage error est_apl transitivity,4,0.31354523327190703,0.06953509410601562
coverage error est_apl transitivity,5,0.32861933963467266,0.07802792890445942
coverage error est_apl transitivity,6,0.325217166161051,0.13443116079087772
coverage error est_apl transitivity,7,0.3291239840709153,0.14456373369290354
coverage error est_apl transitivity,8,0.31473355628047356,0.15891693692097864
coverage error est_apl transitivity,9,0.32582922075456205,0.1902102160310345
coverage error est_apl transitivity,10,0.3360411939714792,0.20397068170747604
coverage error est_apl transitivity,11,0.3193784443010258,0.23123643076188452
coverage error est_apl transitivity,12,0.33502283864937893,0.24686513445928912
coverage error est_apl transitivity,13,0.3248282744610953,0.2656869701924251
coverage error est_apl transitivity,14,0.2904670393542806,0.2787977241217213
coverage error est_apl transitivity,15,0.29864371769879855,0.3039435654771774
coverage error est_apl transitivity,16,0.2872684719907803,0.3174561044611854
coverage error est_apl transitivity,17,0.28455542750391233,0.33345655382959577
coverage error est_apl transitivity,18,0.29528663892702356,0.3510133299593139
coverage error est_apl transitivity,19,0.3114175871664916,0.36389060318769295
coverage error est_apl transitivity,20,0.2994165450876602,0.3555744423735236
coverage error est_apl density,2,0.6172017283270597,0.020327457324617583
coverage error est_apl density,3,0.3282943043292175,0.05034054569137664
coverage error est_apl density,4,0.3303642511642436,0.11159735255620268
coverage error est_apl density,5,0.3485667679824258,0.10488983102511852
coverage error est_apl density,6,0.36350478019773264,0.11325128689222286
coverage error est_apl density,7,0.3700955631897899,0.1471666954393634
coverage error est_apl density,8,0.3599626877441917,0.17090632733862385
coverage error est_apl density,9,0.37665229750058465,0.1846117191134814
coverage error est_apl density,10,0.3640806998162447,0.2111862534118672
coverage error est_apl density,11,0.36735889056019394,0.22459629431790615
coverage error est_apl density,12,0.3600089605365469,0.24157895086167389
coverage error est_apl density,13,0.36379249784401146,0.2553056870462124
coverage error est_apl density,14,0.336988263122805,0.2908372311539659
coverage error est_apl density,15,0.3351239063562184,0.299253998134971
coverage error est_apl density,16,0.35334113879804735,0.31706042386403216
